Mã C1,Mã NVTT,Mã Tuyến,Mã KH,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Mã SP,Đơn giá,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2200370,IN000009,E1022537114522,Đơn bán,Tablet,15/12/2023,,KHO_HOANGNHAN,TP00000545,1,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2200374,IN000017,E3594823674372,Đơn bán,Tablet,20/12/2023,,KHO_HOANGNHAN,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2200374,IN000017,E3594823674372,Đơn bán,Tablet,20/12/2023,,KHO_HOANGNHAN,TP00000449,1,20,400,246000000,,,0,,,Đã duyệt,20/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,22003FE,IN000007,E3608619472926,Đơn bán,Tablet,13/12/2023,,KHO_HOANGNHAN,TP00000443,1,2,40,40,,,0,,,Đã duyệt,13/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,22003FE,IN000016,E3608675908878,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000443,1,50,1000,615000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2300429,IN000012,E9405715509389,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2300429,IN000012,E9405715509389,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000443,1,30,600,366000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,230042F,IN000018,E3563947641201,Đơn bán,Tablet,20/12/2023,,KHO_HOANGNHAN,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,230043B,IN000014,E1368665254165,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,230043B,IN000014,E1368665254165,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,230043B,IN000023,E1368644680723,Đơn bán,Tablet,20/12/2023,,KHO_HOANGNHAN,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2300440,IN000019,E9204623220587,Đơn bán,Tablet,20/12/2023,,KHO_HOANGNHAN,TP00000443,1,50,1000,1000,,,0,,,Đã duyệt,20/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2300443,IN000015,E2569370477513,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000001,1,50,1000,610000000,,,0,,,Đã duyệt,19/12/2023,,,
C1HOANGNHAN,DMHUNG02,BINHDINH_DMH,2300443,IN000015,E2569370477513,Đơn bán,Tablet,19/12/2023,,KHO_HOANGNHAN,TP00000443,1,50,1000,510000000,,,0,,,Đã duyệt,19/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,2200019,IN000015,E1165396418120,Đơn bán,Tablet,15/12/2023,,KHO_KIMVUBICH,TP00000443,1,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,2200026,IN000011,E0782793765988,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,TP00000457,1,3,60,60,,,0,,,Đã duyệt,13/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,220036C,IN000012,E3251596397053,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,TP00000443,1,5,100,100,,,0,,,Đã duyệt,13/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003DB,IN000020,E3605196362948,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003DB,IN000020,E3605196362948,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003DC,IN000022,E3605297039287,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003DD,IN000014,E3605384515263,Đơn bán,Tablet,14/12/2023,,KHO_KIMVUBICH,TP00000443,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E6,IN000013,E3606208292930,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,TP00000443,1,2,40,40,,,0,,,Đã duyệt,13/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E6,IN000013,E3606208292930,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,TP00000444,1,5,200,100,,,0,,,Đã duyệt,13/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E6,IN000018,E3606206994660,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,60,1200,618000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E6,IN000018,E3606206994660,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E7,IN000021,E3606385905206,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000443,1,30,600,366000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003E7,IN000023,E3606311463971,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,40,800,408000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003F0,IN000019,E3607218935643,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000443,1,50,1000,650000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003F3,IN000016,E3607562934996,Đơn bán,Tablet,19/12/2023,,KHO_KIMVUBICH,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,19/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003F3,IN000016,E3607562934996,Đơn bán,Tablet,19/12/2023,,KHO_KIMVUBICH,TP00000443,1,30,600,366000000,,,0,,,Đã duyệt,19/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,22003F4,IN000025,E3607666746638,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,2300444,IN000017,E8771393689380,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,20,400,204000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,2300444,IN000017,E8771393689380,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000504,1,50,1000,675000000,,,0,,,Đã duyệt,20/12/2023,,,
C1KIMVUBICH,DMHUNG02,BINHDINH_DMH,2300447,IN000024,E9095129485157,Đơn bán,Tablet,20/12/2023,,KHO_KIMVUBICH,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,22001CA,E3555041221916,E3555041221916,Đơn bán,Tablet,15/12/2023,,,TP00000001,1,10,200,104000000,,,0,,,Chưa duyệt,15/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,22001CA,E3555096402194,E3555096402194,Đơn bán,Tablet,16/12/2023,,,TP00000001,1,5,100,51000000,,,0,,,Chưa duyệt,16/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200238,E3566010579513,E3566010579513,Đơn bán,Tablet,18/12/2023,,,TP00000001,1,5,100,51000000,,,0,,,Chưa duyệt,18/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200238,E3566062098390,E3566062098390,Đơn bán,Tablet,15/12/2023,,,TP00000001,1,25,500,260000000,,,0,,,Chưa duyệt,15/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200255,E3568904680794,E3568904680794,Đơn bán,Tablet,18/12/2023,,,TP00000001,1,5,100,51000000,,,0,,,Chưa duyệt,18/12/2023,,,
C1MT,HVCUONG,QUANGTRI_QUANGNAM_HVC,22003D2,E3604247131112,E3604247131112,Đơn bán,Tablet,16/12/2023,,,TP00000001,1,6,120,61200000,,,0,,,Chưa duyệt,16/12/2023,,,
C1MT,DMHUNG02,BINHDINH_DMH,220038A,E3597006444648,E3597006444648,Đơn bán,Tablet,20/12/2023,,,TP00000001,1,100,2000,1020000000,,,0,,,Chưa duyệt,20/12/2023,,,
C1MT,DMHUNG02,BINHDINH_DMH,220038A,E3597006444648,E3597006444648,Đơn bán,Tablet,20/12/2023,,,TP00000443,1,160,3200,1968000000,,,0,,,Chưa duyệt,20/12/2023,,,
C1MT,DMHUNG02,BINHDINH_DMH,22003D9,E3604968338106,E3604968338106,Đơn bán,Tablet,14/12/2023,,,TP00000445,1,5,100,100,,,0,,,Chưa duyệt,14/12/2023,,,
C1MT,DMHUNG02,BINHDINH_DMH,22003F3,E3607599014290,E3607599014290,Đơn bán,Tablet,13/12/2023,,KHO_MT,TP00000443,1,4,80,80,,,0,,,Chưa duyệt,13/12/2023,,,
C1MT,DMHUNG02,BINHDINH_DMH,22003F5,E3607776478494,E3607776478494,Đơn bán,Tablet,14/12/2023,,,TP00000449,1,5,100,100,,,0,,,Chưa duyệt,14/12/2023,,,
C1THIENLONG,PTHOAI,QUANGNGAI_PTH,230058C,IN000008,M0000000117669,Đơn bán,Web,15/12/2023,,KHO_THIENLONG,PB00000510,1,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
C1THIENLONG,PTHOAI,QUANGNGAI_PTH,230058C,IN000008,M0000000117669,Đơn bán,Web,15/12/2023,,KHO_THIENLONG,TP00000001,1,10,200,200,,,0,,,Đã duyệt,15/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200015,IN000016,E6928610986854,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200019,IN000015,E1165302414652,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200023,IN000007,M0000000117570,Đơn bán,Web,15/12/2023,,KHO_THIENLONG,PB00000016,1,6,120,120,,,0,,,Đã duyệt,15/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200023,IN000007,M0000000117570,Đơn bán,Web,15/12/2023,,KHO_THIENLONG,TP00000443,1,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200023,IN000026,E7606990877725,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200023,IN000026,E7606990877725,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200024,IN000040,E8580993906478,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200026,IN000006,M0000000117569,Đơn bán,Web,14/12/2023,,KHO_THIENLONG,TP00000001,1,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200026,IN000006,M0000000117569,Đơn bán,Web,14/12/2023,,KHO_THIENLONG,TP00000443,1,10,200,200,,,0,,,Đã duyệt,14/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200026,IN000034,E0782777411217,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200026,IN000034,E0782777411217,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200358,IN000024,E0091126558066,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,100,2000,1240000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200358,IN000024,E0091126558066,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,220036C,IN000035,E3251582457757,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,220036E,IN000025,E1805763914960,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1220000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200373,IN000009,E3594758767382,Đơn bán,Tablet,15/12/2023,,KHO_THIENLONG,TP00000446,1,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200374,IN000041,E3594830242718,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,2000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200374,IN000042,E3594833481906,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200386,IN000032,E3596646995836,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,220038A,IN000030,E3597016561249,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003D5,IN000029,E3604547877484,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,700000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003D7,IN000027,E3604783276237,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003D7,IN000027,E3604783276237,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,650000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003D9,IN000013,E3604985088493,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003DE,IN000031,E3605429788798,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003EB,IN000014,E3606792304337,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,1000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003EB,IN000018,E3606748868378,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,611000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003EB,IN000019,E3606757071391,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003F0,IN000022,E3607269570385,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,200,4000,2040000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003F2,IN000049,E3607477361619,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1220000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003F9,IN000046,E3608149183426,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,130,2600,1690000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003FC,IN000047,E3608455279820,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,130,2600,1690000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003FE,IN000033,E3608661614704,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003FE,IN000033,E3608661614704,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,22003FF,IN000021,E3608778908791,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,200,4000,2600000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2200401,IN000043,E3608938350222,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300429,IN000038,E9405771228228,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300429,IN000038,E9405771228228,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300433,IN000012,E8214711048389,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300433,IN000012,E8214711048389,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,40,800,488000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300433,IN000037,E8214752246060,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300433,IN000037,E8214752246060,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300434,IN000045,E9477044380007,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,120,2400,1560000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300438,IN000011,E9946501556446,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,20,400,244000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043B,IN000036,E1368604337120,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1220000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043C,IN000023,E3199011847929,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,100,2000,1020000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043C,IN000023,E3199011847929,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043F,IN000039,E7183942010914,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043F,IN000039,E7183942010914,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,190,3800,2470000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,230043F,IN000053,E7183961730409,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300440,IN000017,E9204626468500,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300440,IN000020,E9204672621142,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2300446,IN000010,E3814696866355,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302B74,IN000028,E0861833121612,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1300000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302B75,IN000048,E9015478340866,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000445,1,100,2000,1200000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302B76,IN000054,E9467365273700,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302B76,IN000054,E9467365273700,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,30,600,366000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C30,IN000051,E5257531523455,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,50,1000,610000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C30,IN000052,E5257558204582,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C31,IN000050,E3668326485142,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1220000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C32,IN000057,E8055963282725,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000001,1,50,1000,510000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C33,IN000044,E6685399935282,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,100,2000,1230000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C34,IN000055,E0396070177029,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,10,200,122000000,,,0,,,Đã duyệt,20/12/2023,,,
C1THIENLONG,DMHUNG02,BINHDINH_DMH,2302C35,IN000056,E4904992474322,Đơn bán,Tablet,20/12/2023,,KHO_THIENLONG,TP00000443,1,20,400,244000000,,,0,,,Đã duyệt,20/12/2023,,,
C1NAMDUGL,PVHUNG,GIALAI_PVH,2200016,IN000016,E1146495518331,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,32,640,336000000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,PVHUNG,GIALAI_PVH,2200211,IN000017,E3562110741873,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,31,620,322400000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,PVHUNG,GIALAI_PVH,2200217,IN000018,E3562724762272,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,PVHUNG,GIALAI_PVH_01,2200219,IN000035,E3562993917420,Đơn bán,Tablet,20/12/2023,,KHO_NAMDU,TP00000606,1,30,600,312000000,,,0,,,Đã duyệt,20/12/2023,,,
C1NAMDUGL,QNTHO,GIALAI_QNT,22001D1,IN000010,E3555774402480,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,31,620,322400000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,QNTHO,GIALAI_QNT,22001D3,IN000011,E3555994134094,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000606,1,31,620,322400000,,,0,,,Đã duyệt,14/12/2023,,,
C1NAMDUGL,QNTHO,GIALAI_QNT,22001DB,IN000015,E3556725825217,Đơn bán,Tablet,14/12/2023,,KHO_NAMDU,TP00000465,1,30,600,312000000,,,0,,,Đã duyệt,14/12/2023,,,
